2022-10-23 09:51:26,Twitter Web App,"DKI Jakarta, Indonesia",1584120302019092481,Salsa,in,1,0,93,628,81,b'Jokowi juga berhasil lakukan transformasi ekonomi yang luar biasa ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/6xh3atmaeA'
2022-10-23 09:51:25,Twitter Web App,"DKI Jakarta, Indonesia",1584120299187933186,Salsa,in,1,0,93,628,81,b'Jokowi berhasil tangan Covid-19 hingga Ekonomi RI menjadi Tangguh ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/w668qQXEME'
2022-10-23 09:51:13,Twitter for Mac,Jakarta,1584120249514803200,Sabita Ameira,in,0,0,57,60,117,b'Duet Prabowo-Erick Thohir Dinilai Bakal Melanjutkan Visi Jokowi Mending Prabowo https://t.co/sdrVn5Iybk dekade08'
2022-10-23 09:51:11,Twitter for Android,,1584120242212868096,Wit,in,0,0,1,821,20,"b'@DjuremiReinke @AbmSuyitno @rubino_lugo @firzahusainInc Kok kadron tambah goblok yaa....., Emang kalo orang pinter bahasa Inggrisnya harus bagus.haaaa.....haaa pengen ketawa guling guling gw. Orang bule bocah aja bisa baha Inggris blom tentu pintar.orang orangan sawah mana percaya walau di bawa tuh ijasah pak Jokowi.'"
2022-10-23 09:51:10,Twitter for Android,Depok,1584120235392610304,Todaro,in,0,0,228,16540,421,b'@CNNIndonesia Kalo kmren pidato jokowi yg ngomong hasto baru cocok...'
2022-10-23 09:51:09,Twitter for Android,,1584120232351715328,Alim AR,in,1,0,2141,5857,2029,b'@Wandystjk Ganjar the next Jokowi. Top markotop\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'
2022-10-23 09:51:06,Twitter for Android,,1584120219160956929,Asep,in,0,0,99,11484,197,b'@jokowi jangan seperti 2014 dan 2019 https://t.co/30YaGmNlMp'
2022-10-23 09:51:00,Twitter for Android,,1584120193483042816,anggun,in,0,0,69,519,67,b'Presiden Jokowi menyerahkan bantuan modal kerja dan bantuan langsung tunai\n#BLTBBMBantuMasyarakat\n#BansosBBMRingankanRakyat\n#KPMPenyaluranBLTTepatSasaran\n#SukseskanKebijakanPemerintah\n#SubsidiBerkeadilanUntukMasaDepan\nJambi https://t.co/t5XheliiMb'
2022-10-23 09:50:53,Twitter for Android,,1584120163942604800,anggun,in,0,0,69,519,67,b'Jokowi janji nominal BLT BBM ditambah\n#BLTBBMBantuMasyarakat\n#BansosBBMRingankanRakyat\n#KPMPenyaluranBLTTepatSasaran\n#SukseskanKebijakanPemerintah\n#SubsidiBerkeadilanUntukMasaDepan\nJambi https://t.co/XjUn0ggaj4'
2022-10-23 09:50:52,Twitter for Android,,1584120160381652992,Eri Haryoko,in,0,0,14,582,29,"b'@Dennysiregar7 Begitu menteri yg banyak menggelontorkan dana ke kas NasDem, partainya pak Surya itu agak2 gimana dg pak Jokowi. Msh percaya omongannya skr???'"
2022-10-23 09:50:49,Twitter for Android,,1584120148482744321,50 thn keats..,in,0,0,299,7020,97,b'@Syarman59 kl tmn2 nya ijazah nya pd asli..lha kl jokowi..\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94'
2022-10-23 09:50:47,Twitter for Android,jakarta,1584120137988583424,Riduan,in,0,0,10,564,156,"b'@jokowi Beliau sih bagus menurut saya,yang saya tidak suka cuma kenaikan BBM aja ,apa2 mahal itu aja,klw kerjanya beliau mantab'"
2022-10-23 09:50:46,Twitter for Android,,1584120134192357377,Andre Sinurat,in,0,0,1,111,0,b'@Nawang991 @Ivonedarm @idris_072 @detikcom Politik identitas??? Apakah Jokowi yg Wakil nya seorang ulama Ketua MUI bukan memakai politik identitasa???? Serius nanya'
2022-10-23 09:50:43,Twitter for Android,"Jakarta Barat, DKI Jakarta",1584120121190064131,Radio Sonora Jakarta,in,0,0,315814,828252,145,"b'16.49 #BeritaSONORA - Jokowi Tak Peluk Surya Paloh, Sekjen PDIP: yang Suka Peluk Itu Surya Paloh dengan Anies Baswedan https://t.co/33Cw923fiq via @KompasTV'"
2022-10-23 09:50:39,Twitter for Android,Indonesia,1584120104182087680,TOLAK POLITIK IDENTITAS/AGAMA,in,0,0,168,7624,156,b'Bicara ADAB..? Bicara ETIKA..?\nBuka topengmu kawan... ;)\n\nhttps://t.co/CWeHcMAVPi\n\nMantan Gubernur DKI Jakarta Anies Baswedan mengungkap isi pertemuannya dengan Presiden Joko Widodo (Jokowi) di Istana beberapa waktu lalu. Apa itu?'
2022-10-23 09:50:34,dlvr.it,"West Sumatra, Indonesia",1584120085203255296,Harian Haluan,in,0,0,131593,178528,20479,b'Sindir Jokowi? Surya Paloh: Nasdem Tak Semborono Pilih Anies Baswedan https://t.co/ejUZgyX8wo'
2022-10-23 09:50:09,Twitter for Android,indonesia,1584119981125795840,Usuludin,in,1,0,5891,1838,1938,"b'@HusinShihab @Alpacin22404216 @jokowi Sihab, sampai kapan anda terus hidup begini hati2, sekali lagi hati\xc2\xb3 https://t.co/bu7GQSYGSF'"
2022-10-23 09:50:09,Twitter for Android,"Kalimantan Tengah, Indonesia",1584119979414151168,Magdalena,in,1,0,16,259,111,b'Terimakasih Pak Jokowi untuk BLT BBM yang diberikan kepada masyarakat yang membutuhkan. Kalimantan Tengah\n#BLTBBMBantuMasyarakat\n#BansosBBMRingankanRakyat\n#KPMPenyaluranBLTTepatSasaran\n#SukseskanKebijakanPemerintah\n#SubsidiBerkeadilanUntukMasaDepan https://t.co/D88X6mS1ge'
2022-10-23 09:50:08,Twitter for Android,,1584119976998625280,Tony Green,in,0,0,374,3582,531,b'@NKRI_jokowisyoo Udah gak ada bahan.bentar lagi surat nikah palsu ujung ujungnya turunkan jokowi.khadrun khadrun https://t.co/Pblt2VhD3x'
2022-10-23 09:50:05,Twitter for Android,"Kota Surabaya, Jawa Timur",1584119963945619458,Ⓑ. ⓁⓊⒼ🅈 🇮🇩❤️🇮🇩,in,0,0,3529,53240,4997,b'@AleGiggle @abu_waras @NasDem @jokowi \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nMember kaliii'
2022-10-23 09:49:59,Twitter for Android,,1584119937290801153,Pras_manan,in,0,0,694,51087,850,b'@kipanyadap @jokowi Maksudnya diskon pajak 350% apaan? Pajak korporasi ditanggung pajak rakyat gt?'
2022-10-23 09:49:57,Twitter for Android,,1584119928457601025,Aniesologi,in,0,0,1674,623,1838,b'Jokowi disebut planga plongo ribuan kali ga kenapa kenapa tuh\n\nBegitu Jokowi menyebut SEMBRONO 1X saja semua kelojotan dan blingsatan'
2022-10-23 09:49:55,Twitter for iPhone,,1584119923726422016,MWar,in,0,0,285,6728,254,b'@Valosenadya1 Kasih tau jokowi dong. Itukan gubernur terpilih dari petugas partai'
